adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
FALSE,"{'id': 9436, 'name': 'The Crow Collection', 'poster_path': '/kfU8OZptlBfR5DL9LNGL301Zmlz.jpg', 'backdrop_path': '/6sGKUZfV4g5d2LT4CsG89o0416W.jpg'}",15000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,9495,tt0109506,en,The Crow,"Exactly one year after young rock guitarist Eric Draven and his fiancée are brutally killed by a ruthless gang of criminals, Draven -- watched over by a hypnotic crow -- returns from the grave to exact revenge.",15.799336,/vrQZSCP3WeYXCTXdJQ6mXgxb9L4.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Crowvision Inc.', 'id': 4028}, {'name': 'Entertainment Media Investment Corporation', 'id': 4029}, {'name': 'Jeff Most Productions', 'id': 4030}, {'name': 'Edward R. Pressman Film', 'id': 6455}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/11/1994,94000000,102,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Real love is forever.,The Crow,FALSE,7.3,980
FALSE,"{'id': 8581, 'name': 'A Nightmare on Elm Street Collection', 'poster_path': '/BcgmrOz69AUBRukw5LLGeYsOgo.jpg', 'backdrop_path': '/xDScJToK3YDTZmxNqQ0hFTObeXq.jpg'}",14000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]",,11596,tt0111686,en,New Nightmare,"Freddy's back … and he's badder than ever! Nancy, the historical nemesis of the man with the satanic snarl and pitchfork fingers, discovers that a new monstrous demon has taken on Freddy's persona. Can Nancy stop this new threat in time to save her son?",9.860522,/oLEZibnraixTE68rTaYv4FEmvYd.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",10/13/1994,18090181,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"One, Two, Freddy's coming for you...",New Nightmare,FALSE,6.4,297
FALSE,,8000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,10427,tt0105226,en,Red Rock West,"When a promised job for Texan Michael fails to materialise in Wyoming, Mike is mistaken by Wayne to be the hitman he hired to kill his unfaithful wife, Suzanne. Mike takes full advantage of the situation, collects the money and runs. During his getaway, things go wrong, and soon get worse when he runs into the real hitman, Lyle.",5.137903,/d1TwyCjnJMKIgMw0CgH2nQsKZAN.jpg,"[{'name': 'Propaganda Films', 'id': 278}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/8/1993,2000000,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Where nothing is as it seems.,Red Rock West,FALSE,6.4,71
FALSE,"{'id': 167985, 'name': 'Richie Rich Collection', 'poster_path': None, 'backdrop_path': None}",40000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,11011,tt0110989,en,Ri¢hie Ri¢h,"Billionaire heir Richie Rich has it all, including Reggie Jackson as a batting coach and Claudia Schiffer as a personal trainer -- but no playmates. What's more, scoundrel Laurence Van Dough is scheming to take over the family empire. Uh-oh! Enter faithful butler Cadbury to save the day.",6.595255,/hbNmaqJcjg4ChZ5vvfQpNzizoiR.jpg,"[{'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/19/1994,0,95,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'la', 'name': 'Latin'}]",Released,An adventure so big... even the world's richest kid can't afford to miss it!,Ri¢hie Ri¢h,FALSE,5.4,426
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,15128,tt0111256,en,Speechless,A romantic comedy. Michael Keaton and Geena Davis are speechwriters for competing political campaigns. Witty and amusing for the political junkies amongst us.,2.334226,/nN5BPaG720jhkNf29Pogm1O1mq4.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/16/1994,0,99,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There are two sides to every relationship... Don't trust either of them.,Speechless,FALSE,5.5,24
FALSE,,63000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",,12160,tt0111756,en,Wyatt Earp,"Covering the life and times of one of the West's most iconic heroes Wyatt Earp weaves an intricate tale of Earp and his friends and family. With a star studded cast, sweeping cinematography and authentic costumes Wyatt Earp led the way during the Western revival in the 90's.",9.277147,/zSGDgcWHqmQxmX4mLJZgT5UgLjj.jpg,"[{'name': 'Tig Productions', 'id': 335}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Kasdan Pictures', 'id': 13040}, {'name': 'Paragon Entertainment Corp.', 'id': 24217}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/24/1994,25052000,191,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The epic story of love and adventure in a lawless land.,Wyatt Earp,FALSE,6.5,203
FALSE,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",,18242,tt0108069,en,The Secret Adventures of Tom Thumb,A boy born the size of a small doll is kidnapped by a genetic lab and must find a way back to his father in this inventive adventure filmed using stop motion animation techniques.,0.381704,/1X9xCx8onIKeW9yMO6zDFf3KHZg.jpg,"[{'name': 'Bolex Brothers', 'id': 6215}, {'name': 'Lumen Films', 'id': 6216}, {'name': 'Tara', 'id': 6217}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12/10/1993,0,61,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A nursery crime of epic proportions...,The Secret Adventures of Tom Thumb,FALSE,7.1,8
FALSE,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,226229,tt0113827,en,Mirage,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.,0.302957,/3j1CUK5PR5CHYVlZTtmVCZaUT8R.jpg,[],[],11/21/1995,0,92,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Love is the deadliest illusion.,Mirage,FALSE,4,1
FALSE,"{'id': 9328, 'name': 'Free Willy Collection', 'poster_path': '/3M2Q9ZDTyFBfi3ohz2gizFmnoL0.jpg', 'backdrop_path': '/aef15QAJ8Kxbh8W5zXqJb1f9Vhw.jpg'}",20000000,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",,1634,tt0106965,en,Free Willy,"When maladjusted orphan Jesse vandalizes a theme park, he is placed with foster parents and must work at the park to make amends. There he meets Willy, a young Orca whale who has been separated from his family. Sensing kinship, they form a bond and, with the help of kindly whale trainer Rae Lindley, develop a routine of tricks. However, greedy park owner Dial soon catches wind of the duo and makes plans to profit from them.",5.990572,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg,"[{'name': 'Canal Plus', 'id': 104}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Donner/Shuler-Donner Productions', 'id': 23397}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",7/16/1993,153698625,112,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How far would you go for a friend?,Free Willy,FALSE,6,429
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}]",,26271,tt0113674,en,Live Nude Girls,"A group of old friends at a Hens Night discuss their issues, uncertainties, fears and fantasies.",2.138959,/Akk7MMkH2g95e6LghQBNrDzKiAy.jpg,"[{'name': 'Spelling Entertainment', 'id': 272}, {'name': 'IRS Media', 'id': 1930}, {'name': 'Republic Pictures (II)', 'id': 10348}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/8/1995,0,95,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sex, Lies and Fantasies... Unrated!",Live Nude Girls,FALSE,4.7,12
FALSE,"{'id': 159600, 'name': 'House Party Collection', 'poster_path': '/hwaQA1SEoiWsacESz0IMaDQ3vVV.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,16097,tt0110064,en,House Party 3,"Hip Hop duo Kid &amp; Play return in the second follow-up to their 1990 screen debut House Party. Kid (Christopher ""Kid"" Reid) is taking the plunge and marrying his girlfriend Veda (Angela Means), while his friend Play (Christopher Martin) is dipping his toes into the music business, managing a roughneck female rap act called Sex as a Weapon. Play books the ladies for a concert with heavy-hitting pr",0.996047,/b6yh57uYZUvpYkH3RKL3ZIvoszl.jpg,[],[],1/1/1994,0,100,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This bachelor party's gonna' bring down the house!,House Party 3,FALSE,4.6,11
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,42580,tt0107413,en,Life With Mikey,"Michael Chapman was once a child TV star. But when he grew up, he couldn't get work. So he and his brother, Ed start their own talent agency that specializes in child acts. They can't seem to find the next big thing and they have to deal with another agency who's not above bribery to get the kids to sign with them. One day Michael meets a girl named Angie and she's a real spitfire. Michael thinks she could be what they are looking for. Problem is that she has a big chip on her shoulder.",6.446229,/1SXdMpxVh8KFxZQRXxZaeZmVkEl.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/4/1993,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He's a talent agent. She's a thief. Looks like they've already got something in common.,Life With Mikey,FALSE,5.1,24
FALSE,,3500000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,9516,tt0107554,en,Menace II Society,"Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city.",5.260924,/s1uQMgbK2tfaYltK6uDXU1xoYWA.jpg,"[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",5/26/1993,27900000,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This is the truth. This is what's real.,Menace II Society,FALSE,7.2,179
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,83718,tt0111689,en,What Happened Was...,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night.",0.534606,/1uMZU6c8Uxlp2OiGQIwGmH4D9EZ.jpg,"[{'name': 'The Samuel Goldwyn Company', 'id': 8888}, {'name': 'Good Machine', 'id': 10565}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",9/9/1994,0,91,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,What Happened Was...,FALSE,7,7
FALSE,,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,788,tt0107614,en,Mrs. Doubtfire,"Loving but irresponsible dad Daniel Hillard, estranged from his exasperated spouse, is crushed by a court order allowing only weekly visits with his kids. When Daniel learns his ex needs a housekeeper, he gets the job -- disguised as an English nanny. Soon he becomes not only his children's best pal but the kind of parent he should have been from the start.",11.16553,/jx4NvllNGN7o5bpIhcCMh26Xwaj.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Blue Wolf', 'id': 10230}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",11/24/1993,441286195,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,She makes dinner. She does windows. She reads bedtime stories. She's a blessing... in disguise.,Mrs. Doubtfire,FALSE,7,1638
FALSE,,26000000,"[{'id': 18, 'name': 'Drama'}]",,9800,tt0107818,en,Philadelphia,No one would take his case until one man was willing to take on the system. Two competing lawyers join forces to sue a prestigious law firm for AIDS discrimination. As their unlikely friendship develops their courage overcomes the prejudice and corruption of their powerful adversaries.,13.373006,/uyUSC7oX0alcAG9q6vke8WHGKkY.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Clinica Estetico', 'id': 1274}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",12/22/1993,206678440,125,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,No one would take on his case... until one man was willing to take on the system.,Philadelphia,FALSE,7.6,1019
FALSE,"{'id': 105075, 'name': 'The Shadow Collection', 'poster_path': '/s3ymS1GDfSYmMKmIdCBMc0fbVni.jpg', 'backdrop_path': '/ntIfzZNGz2aHRumYM7P8vqLJv6W.jpg'}",25000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,8850,tt0111143,en,The Shadow,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",7.881107,/uk2DdXqdGiFfF5PrvvadQHKES1o.jpg,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",7/1/1994,48063435,108,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Shadow Knows!,The Shadow,FALSE,5.4,140
FALSE,,22000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,10445,tt0108101,en,Shadowlands,"C.S. Lewis, a world-renowned writer and professor, leads a passionless life until he meets spirited poet Joy Gresham",2.96586,/bWFQadzdVWsHZOlGcJzILvdGZbQ.jpg,"[{'name': 'Shadowlands Productions', 'id': 5553}, {'name': 'Savoy Pictures', 'id': 11308}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",12/25/1993,0,131,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Shadowlands,FALSE,6.8,61
FALSE,,21000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,858,tt0108160,en,Sleepless in Seattle,A young boy who tries to set his dad up on a date after the death of his mother. He calls into a radio station to talk about his dad’s loneliness which soon leads the dad into meeting a Journalist Annie who flies to Seattle to write a story about the boy and his dad. Yet Annie ends up with more than just a story in this popular romantic comedy.,10.234919,/afkYP15OeUOD0tFEmj6VvejuOcz.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",6/24/1993,227799884,105,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"What if someone you never met, someone you never saw, someone you never knew was the only someone for you?",Sleepless in Seattle,FALSE,6.5,630
FALSE,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,10635,tt0111418,en,Threesome,"Eddy and Stuart share two-thirds of a dormitory suite. Due to bureaucratic error, a woman named Alex is added to their room. At first, relations among the three are tense. Soon, however, Alex falls for Eddy, and Stuart lusts after Alex.",10.82236,/sA5gVzzufDoPtS06ODuQFpVmXnA.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",4/8/1994,0,93,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One girl. Two guys. Three possibilities.,Threesome,FALSE,6.3,57
FALSE,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,85247,tt0110259,en,Killer,"This lyrical, modern-day film noir finds cynical hit man Mick (Anthony LaPaglia) tiring of his job and asking his boss, mob kingpin George (Peter Boyle), for time off. George gives him the assignment of his life, however, prompting Mick's soul-searching to reach new heights. Mick is asked to kill the sultry Fiona (Mimi Rogers), who owes George money and claims she wants to die. But as Mick spends time with her, he finds himself falling for her.",0.422224,/z6R35t0hXAtLFbauhmsEaSVMBMf.jpg,"[{'name': 'Republic Pictures (II)', 'id': 10348}, {'name': 'Keystone Film Company (II)', 'id': 37572}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",9/14/1994,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You only hurt the one you love.,Killer,FALSE,3,2
FALSE,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,10897,tt0110366,en,The Little Rascals,"Spanky, Alfalfa, Buckwheat, and the other characters made famous in the Our Gang shorts of the 1920s and 1930s are brought back to life in this nostalgic children's comedy. When Alfalfa starts to question his devotion to the club's principles after falling for the beautiful nine-year old Darla, the rest of the gang sets out to keep them apart.",6.707109,/bYpc0diOR3nk9yZeDXEHmsjuKjI.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'King World Entertainment', 'id': 23506}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",8/5/1994,67308282,82,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mischief loves company,The Little Rascals,FALSE,6.3,214
FALSE,"{'id': 43058, 'name': 'Homeward Bound Collection', 'poster_path': '/4S9WMNUJFzxKOjcoS1mGrKFfygI.jpg', 'backdrop_path': None}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,25059,tt0116552,en,Homeward Bound II: Lost in San Francisco,"Your favorite talking animals are back! The film focuses on the further adventures of Shadow (voiced by Ralph Waite), Sassy (voiced by Sally Field), and Chance (voiced by Michael J. Fox). Shadow is the old, wise one and presumably the leader of the three. Sassy is the smart-aleck of the bunch, but helpful in times as well. Chance is the young, anxious one who usually gets into trouble and relies o",14.657754,/6oFXtbLt9IyoK6rdvdt0ccF6hGP.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",3/8/1996,32709423,89,[],Released,Your favorite talking animals are back!,Homeward Bound II: Lost in San Francisco,FALSE,6,105
